,,,,,,,,,,TMEM62,,,,,,,,PAX3,OLFML2B,,,,,,,,RAB11A,,,,,,TULP4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM70,,,,,,,,PAX5,OLIG1,,,,,,,,RACGAP1,,,,,,UBA1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM87A,,,,,,,,PAX6,OLIG2,,,,,,,,RAD21,,,,,,UBA2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNFAIP2,,,,,,,,PAX7,OLIG3,,,,,,,,RAD21L1,,,,,,UBA3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNFAIP8,,,,,,,,PAX8,ONECUT1,,,,,,,,RAD23B,,,,,,UBA5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNKS2,,,,,,,,PAX9,ONECUT2,,,,,,,,RAD50,,,,,,UBA52,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNPO1,,,,,,,,PCDH11X,OPRD1,,,,,,,,RAD51,,,,,,UBA6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TOR1AIP1,,,,,,,,PCDH11Y,OR8A1,,,,,,,,RAD51C,,,,,,UBA7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPBG,,,,,,,,PCDH17,OSR1,,,,,,,,RAD51D,,,,,,UBAC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPD52,,,,,,,,PCDH8,OTOP1,,,,,,,,RAD54B,,,,,,UBB,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPP2,,,,,,,,PCSK1N,OTOP2,,,,,,,,RAD54L,,,,,,UBC,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPR,,,,,,,,PCSK9,OTOP3,,,,,,,,RAE1,,,,,,UBD,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPST2,,,,,,,,PDE4DIP,OTP,,,,,,,,RAG1,,,,,,UBE2A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRA2A,,,,,,,,PDE8B,OTUD6B,,,,,,,,RAG2,,,,,,UBE2B,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAF3,,,,,,,,PDGFRA,OTX1,,,,,,,,RANBP2,,,,,,UBE2C,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAF5,,,,,,,,PDX1,OTX2,,,,,,,,RANGAP1,,,,,,UBE3D,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAM1,,,,,,,,PDZD2,OXCT2,,,,,,,,RB1,,,,,,UBE2D1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRAPPC10,,,,,,,,PENK,P2RX5,,,,,,,,RBBP4,,,,,,UBE2D2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRBC1,,,,,,,,PGM5,PABPC1L2A,,,,,,,,RBBP5,,,,,,UBE2D3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIB1,,,,,,,,PGR,ACP7,,,,,,,,RBBP7,,,,,,UBE2D4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIM22,,,,,,,,PHLDB1,PAPOLA,,,,,,,,RBL1,,,,,,UBE2E1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIM33,,,,,,,,PHOX2A,PAPPA,,,,,,,,RBL2,,,,,,UBE2E2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIO,,,,,,,,PHOX2B,PARD3,,,,,,,,RBM14,,,,,,UBE2E3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRPV2,,,,,,,,PHYHIPL,PARM1,,,,,,,,RBX1,,,,,,UBE2F,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRRAP,,,,,,,,PIGV,PARP12,,,,,,,,RCBTB1,,,,,,UBE2G1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSC22D1,,,,,,,,PIGZ,PAX1,,,,,,,,RCC2,,,,,,UBE2G2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSPAN31,,,,,,,,PIP5K1B,PAX2,,,,,,,,RCOR1,,,,,,UBE2H,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSPYL5,,,,,,,,PIR,PAX3,,,,,,,,REC8,,,,,,UBE2I,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TSTA3,,,,,,,,PITX1,PAX6,,,,,,,,RECQL,,,,,,UBE2J1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTC28,,,,,,,,PITX2,PAX7,,,,,,,,RECQL4,,,,,,UBE2J2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTC3,,,,,,,,PITX3,PAX8,,,,,,,,RECQL5,,,,,,UBE2K,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EMC2,,,,,,,,PKNOX2,PAX9,,,,,,,,RERE,,,,,,UBE2L3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TYMP,,,,,,,,PKP1,PCDH10,,,,,,,,REST,,,,,,UBE2L6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TYMS,,,,,,,,PLCB1,PCDH17,,,,,,,,RFC1,,,,,,UBE2M,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TYROBP,,,,,,,,PLEC,PCDH8,,,,,,,,RFC2,,,,,,UBE2N,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBE2K,,,,,,,,PLS3,PCID2,,,,,,,,RFC3,,,,,,UBE2NL,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBE2S,,,,,,,,PLXNA2,PCSK1N,,,,,,,,RFC4,,,,,,UBE2O,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBE2V2,,,,,,,,PMP22,PDE10A,,,,,,,,RFC5,,,,,,UBE2Q1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBE2W,,,,,,,,PODN,PDE4DIP,,,,,,,,RING1,,,,,,UBE2Q2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBE3A,,,,,,,,POLE,PDE8A,,,,,,,,RLF,,,,,,UBE2QL1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBR5,,,,,,,,POMC,PDGFRA,,,,,,,,RNF168,,,,,,UBE2R2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBXN2B,,,,,,,,POU3F1,PDX1,,,,,,,,RNF2,,,,,,UBE2S,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBXN4,,,,,,,,POU3F4,PDZD2,,,,,,,,RNF20,,,,,,UBE2T,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UFL1,,,,,,,,POU4F1,PENK,,,,,,,,RNF212,,,,,,UBE2U,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGGT2,,,,,,,,POU4F2,PGM5,,,,,,,,RNF40,,,,,,UBE2V1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UQCRB,,,,,,,,POU4F3,PGR,,,,,,,,RNF8,,,,,,UBE2V2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,URB1,,,,,,,,PPM1E,PHF3,,,,,,,,RPA1,,,,,,UBE2W,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,USP48,,,,,,,,PPP1R13B,PHOX2A,,,,,,,,RPA2,,,,,,UBE2Z,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VLDLR,,,,,,,,PQLC2,PHOX2B,,,,,,,,RPA3,,,,,,UBE3A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VOPP1,,,,,,,,PRAC1,PIGZ,,,,,,,,RPS27,,,,,,UBE3B,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VPS13B,,,,,,,,PRDM12,PIP5K1B,,,,,,,,RPS27A,,,,,,UBE3C,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VPS28,,,,,,,,PRICKLE1,PIR,,,,,,,,RPS6KA4,,,,,,UBE4A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VSIG10,,,,,,,,PRKCE,PITX1,,,,,,,,RPS6KA5,,,,,,UBE4B,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WARS,,,,,,,,PRKCH,PITX2,,,,,,,,RRP8,,,,,,UBOX5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WIPF1,,,,,,,,PRKG1,PITX3,,,,,,,,RRS1,,,,,,UBR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WIPI1,,,,,,,,PRLHR,PKNOX2,,,,,,,,RSF1,,,,,,UBR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WLS,,,,,,,,PRMT8,PKP1,,,,,,,,RTEL1,,,,,,UBR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WSB1,,,,,,,,PROK2,PLA2G7,,,,,,,,RTF1,,,,,,UBR4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WWC3,,,,,,,,PTCHD1,PLCB1,,,,,,,,RUVBL1,,,,,,UBR5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WWP1,,,,,,,,PTF1A,PLEC,,,,,,,,RUVBL2,,,,,,UBR7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WWTR1,,,,,,,,PTGDR,PLEKHJ1,,,,,,,,RYBP,,,,,,UCHL1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YTHDF3,,,,,,,,PTGER2,PLXNA2,,,,,,,,SAFB,,,,,,UCHL3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YWHAZ,,,,,,,,PTGER3,PLXNC1,,,,,,,,SALL1,,,,,,UCHL5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBTB10,,,,,,,,PTGER4,PLXND1,,,,,,,,SAP130,,,,,,UFC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZC3H11A,,,,,,,,PTGFR,PMP22,,,,,,,,SAP18,,,,,,UFL1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZC3H7A,,,,,,,,PTH2,PNRC2,,,,,,,,SAP30,,,,,,UFM1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZDHHC11,,,,,,,,PTHLH,PODN,,,,,,,,SAP30L,,,,,,UHRF1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZEB2,,,,,,,,PTPRT,POLE,,,,,,,,SART3,,,,,,UHRF2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZFP36L2,,,,,,,,PTPRU,POLR2I,,,,,,,,SATB1,,,,,,UIMC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZHX3,,,,,,,,PXMP2,POU3F1,,,,,,,,SATB2,,,,,,UNKL,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZMYND8,,,,,,,,PYCARD,POU3F2,,,,,,,,SCMH1,,,,,,URM1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF267,,,,,,,,PYY,POU3F4,,,,,,,,SEC13,,,,,,USP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF410,,,,,,,,QRFPR,POU4F1,,,,,,,,SEH1L,,,,,,USP10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF451,,,,,,,,RAB31,POU4F2,,,,,,,,SET,,,,,,USP11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF623,,,,,,,,RAB33A,POU4F3,,,,,,,,SETD1A,,,,,,USP12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF7,,,,,,,,RAB40B,PPM1E,,,,,,,,SETD1B,,,,,,USP13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF706,,,,,,,,RAB6C,PPP1R10,,,,,,,,SETD2,,,,,,USP14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF84,,,,,,,,RAB9B,PPP1R14C,,,,,,,,SETD3,,,,,,USP15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOTCH2NLC,,,,,,,,RAI2,PRAC1,,,,,,,,SETD6,,,,,,USP16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOTCH2NLB,,,,,,,,RAPGEF4,PRDM12,,,,,,,,SETD7,,,,,,USP17L9P,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PLXNA1,,,,,,,,RARRES1,PRDM13,,,,,,,,KMT5A,,,,,,USP17L1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL10,,,,,,,,RASEF,PRDM14,,,,,,,,SETDB1,,,,,,USP17L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPA1,,,,,,,,RASGRF1,PRELID1,,,,,,,,SETDB2,,,,,,USP17L3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPB3,,,,,,,,RASGRF2,PRICKLE1,,,,,,,,SETMAR,,,,,,USP17L4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PKD1P1,,,,,,,,RASGRP1,PRKCB,,,,,,,,SETSIP,,,,,,USP17L5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPA2,,,,,,,,RASL10A,PRKCE,,,,,,,,SETX,,,,,,USP17L6P,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPB11,,,,,,,,RASSF5,PRKG1,,,,,,,,SFMBT1,,,,,,USP17L7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPB10P,,,,,,,,RAX,PRLHR,,,,,,,,SFPQ,,,,,,USP17L8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NPIPA5,,,,,,,,RBBP7,PROK2,,,,,,,,SGO1,,,,,,USP18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RBP4,PSD2,,,,,,,,SGO2,,,,,,USP19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RBP7,PTAR1,,,,,,,,SHPRH,,,,,,USP2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RCSD1,PTF1A,,,,,,,,SIN3A,,,,,,USP20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RDH10,PTGDR,,,,,,,,SIN3B,,,,,,USP21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,REPS2,PTGER2,,,,,,,,SIRT1,,,,,,USP22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RFTN1,PTGER3,,,,,,,,SIRT2,,,,,,USP24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RGS10,PTGER4,,,,,,,,SIRT3,,,,,,USP25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RGS20,PTGFR,,,,,,,,SIRT4,,,,,,USP26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RGS9BP,PTH2,,,,,,,,SIRT5,,,,,,USP27X,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RHOB,PTHLH,,,,,,,,SIRT6,,,,,,USP28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIMBP3,PTPRT,,,,,,,,SIRT7,,,,,,USP29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIMBP3B,PTPRU,,,,,,,,SKA1,,,,,,USP3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIMBP3C,PXMP2,,,,,,,,SKA2,,,,,,USP30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIMKLA,PYY,,,,,,,,SKP1,,,,,,USP31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIN3,QRFPR,,,,,,,,SLX1A,,,,,,USP32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIPK3,RAB24,,,,,,,,SLX1B,,,,,,USP33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RIPK4,RAB32,,,,,,,,SLX4,,,,,,USP34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RNF121,RAB6C,,,,,,,,SMARCA1,,,,,,USP35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RNF128,RAI2,,,,,,,,SMARCA2,,,,,,USP36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ROBO3,RASGRF1,,,,,,,,SMARCA4,,,,,,USP37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RORB,RASGRP1,,,,,,,,SMARCA5,,,,,,USP38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RPRML,RASL10A,,,,,,,,SMARCAD1,,,,,,USP39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RPS6KA6,RASSF5,,,,,,,,SMARCB1,,,,,,USP4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RSPO1,RAX,,,,,,,,SMARCC1,,,,,,USP40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RSPO2,RBM24,,,,,,,,SMARCC2,,,,,,USP41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RTN4RL2,RBP4,,,,,,,,SMARCD1,,,,,,USP42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RXRG,RELN,,,,,,,,SMARCD2,,,,,,USP43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,RYR3,REPS2,,,,,,,,SMARCD3,,,,,,USP44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCARF2,RFX6,,,,,,,,SMARCE1,,,,,,USP45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCD5,RGS10,,,,,,,,SMC1A,,,,,,USP46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCN4B,RGS20,,,,,,,,SMC1B,,,,,,USP47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCNN1G,RGS6,,,,,,,,SMC2,,,,,,USP48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCP2,RGS9BP,,,,,,,,SMC3,,,,,,USP49,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SCTR,RIMBP3,,,,,,,,SMC4,,,,,,USP5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SDC2,RIMBP3B,,,,,,,,SMC5,,,,,,USP50,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SDR16C5,RIMBP3C,,,,,,,,SMC6,,,,,,USP51,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SECTM1,RIMKLA,,,,,,,,SMCHD1,,,,,,USP53,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SEMA4F,RIN3,,,,,,,,SMG1,,,,,,USP54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SEMA6D,RIPK3,,,,,,,,SMG6,,,,,,USP6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SERTM1,RNF128,,,,,,,,SMYD1,,,,,,USP7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SETD7,RNF152,,,,,,,,SMYD2,,,,,,USP8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SFRP1,ROBO3,,,,,,,,SMYD3,,,,,,USP9X,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SFRP5,RPRML,,,,,,,,SOX1,,,,,,USP9Y,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SFT2D2,RPS6KA6,,,,,,,,SOX15,,,,,,USPL1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SGPP2,RSL1D1,,,,,,,,SOX2,,,,,,VCP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHC4,RSPO1,,,,,,,,SOX9,,,,,,VCPIP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHH,RSPO2,,,,,,,,SP100,,,,,,VHL,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHISA2,RSPO3,,,,,,,,SPAG5,,,,,,VHLL,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHISA6,RTN4RL2,,,,,,,,SPATA22,,,,,,DCAF1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHOX,RUNX2,,,,,,,,SPC24,,,,,,WAC,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SHOX2,RYR3,,,,,,,,SPC25,,,,,,WDR48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIAH3,SCD5,,,,,,,,SPI1,,,,,,WDSUB1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIDT1,SCIN,,,,,,,,SPIN1,,,,,,WDTC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIM2,SCN4B,,,,,,,,SPO11,,,,,,WRN,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIX1,SCNN1G,,,,,,,,SPTY2D1,,,,,,WSB1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIX2,SCRN1,,,,,,,,SRCAP,,,,,,WSB2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIX3,SCTR,,,,,,,,SRPK1,,,,,,WWP1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIX5,SCUBE3,,,,,,,,SS18L1,,,,,,WWP2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SIX6,SDC2,,,,,,,,STAG1,,,,,,WWTR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC10A4,SELENOS,,,,,,,,STAG2,,,,,,XIAP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC12A5,SEMA6D,,,,,,,,STAG3,,,,,,XPC,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC18A3,SERTM1,,,,,,,,BHLHE40,,,,,,XRCC4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC1A2,SETD7,,,,,,,,STRA8,,,,,,YOD1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC1A4,SF3A2,,,,,,,,SUDS3,,,,,,ZBTB16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC24A4,SFRP1,,,,,,,,SUN1,,,,,,ZC3H12A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC26A4,SFRP4,,,,,,,,SUPT16H,,,,,,ZC3HC1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC27A2,SFRP5,,,,,,,,SUPT3H,,,,,,ZER1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC30A10,SGPP2,,,,,,,,SUPT4H1,,,,,,ZFP91,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC30A2,SHC4,,,,,,,,SUPT5H,,,,,,ZNF451,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC30A3,SHH,,,,,,,,SUPT6H,,,,,,CBLL2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC30A4,SHISA2,,,,,,,,SUPT7L,,,,,,ZNF738,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC32A1,SHISA6,,,,,,,,SUPV3L1,,,,,,ZNRF1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC35F3,SHOX,,,,,,,,SUV39H1,,,,,,ZNRF2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC40A1,SHOX2,,,,,,,,SUV39H2,,,,,,ZNRF3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC46A2,SHQ1,,,,,,,,KMT5B,,,,,,ZNRF4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC5A5,SHROOM1,,,,,,,,KMT5C,,,,,,ZRANB1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A1,SIDT1,,,,,,,,SUZ12,,,,,,ZSWIM2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A11,SIM1,,,,,,,,SYCE1,,,,,,ZYG11A,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A2,SIM2,,,,,,,,SYCE1L,,,,,,ZYG11B,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A20,SIX1,,,,,,,,SYCE2,,,,,,USP17L2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A3,SIX2,,,,,,,,SYCE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC6A5,SIX3,,,,,,,,SYCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC8A3,SIX5,,,,,,,,SYCP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC9A2,SIX6,,,,,,,,SYCP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLC9A3,SLC10A4,,,,,,,,TADA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLCO2A1,SLC18A3,,,,,,,,TADA2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLCO4A1,SLC1A2,,,,,,,,TADA2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLCO5A1,SLC1A4,,,,,,,,TADA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLFN11,SLC22A3,,,,,,,,TAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLIT1,SLC24A4,,,,,,,,TAF10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLIT2,SLC25A33,,,,,,,,TAF12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SLITRK1,SLC26A4,,,,,,,,TAF1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
